"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SP";"Paranapuã";"2012";"FUNDEB";"R$1.230.259,02";"3535903";"6819"
"SP";"Paranapuã";"2013";"FUNDEB";"R$1.454.627,51";"3535903";"6819"
"SP";"Paranapuã";"2014";"FUNDEB";"R$1.442.719,92";"3535903";"6819"
"SP";"Paranapuã";"2015";"FUNDEB";"R$1.425.826,40";"3535903";"6819"
"SP";"Paranapuã";"2016";"FUNDEB";"R$1.503.983,19";"3535903";"6819"
"SP";"Paranapuã";"2017";"FUNDEB";"R$1.591.274,71";"3535903";"6819"
"SP";"Paranapuã";"2018";"FUNDEB";"R$1.767.932,23";"3535903";"6819"
"SP";"Paranapuã";"2019";"FUNDEB";"R$2.072.840,17";"3535903";"6819"
"SP";"Paranapuã";"2021";"AJUSTE FUNDEB";"-R$24.136,79";"3535903";"6819"
"SP";"Paranapuã";"2021";"FUNDEB";"R$2.632.224,18";"3535903";"6819"
"SP";"Paranapuã";"2022";"AJUSTE FUNDEB";"-R$121,24";"3535903";"6819"
"SP";"Paranapuã";"2022";"FUNDEB";"R$2.693.265,91";"3535903";"6819"
"SP";"Parapuã";"2012";"FUNDEB";"R$2.873.499,19";"3536000";"6821"
"SP";"Parapuã";"2013";"FUNDEB";"R$3.201.111,53";"3536000";"6821"
"SP";"Parapuã";"2014";"FUNDEB";"R$3.194.004,61";"3536000";"6821"
"SP";"Parapuã";"2015";"FUNDEB";"R$3.440.761,39";"3536000";"6821"
"SP";"Parapuã";"2016";"FUNDEB";"R$3.872.253,44";"3536000";"6821"
"SP";"Parapuã";"2017";"FUNDEB";"R$3.935.672,65";"3536000";"6821"
"SP";"Parapuã";"2018";"FUNDEB";"R$3.945.036,30";"3536000";"6821"
"SP";"Parapuã";"2019";"FUNDEB";"R$4.124.061,49";"3536000";"6821"
"SP";"Parapuã";"2021";"AJUSTE FUNDEB";"-R$39.687,24";"3536000";"6821"
"SP";"Parapuã";"2021";"FUNDEB";"R$5.089.653,88";"3536000";"6821"
"SP";"Parapuã";"2022";"AJUSTE FUNDEB";"-R$241,05";"3536000";"6821"
"SP";"Parapuã";"2022";"FUNDEB";"R$5.361.035,46";"3536000";"6821"
"SP";"Pardinho";"2012";"FUNDEB";"R$3.749.204,22";"3536109";"6823"
"SP";"Pardinho";"2013";"FUNDEB";"R$4.157.802,89";"3536109";"6823"
"SP";"Pardinho";"2014";"FUNDEB";"R$4.249.290,30";"3536109";"6823"
"SP";"Pardinho";"2015";"FUNDEB";"R$4.433.202,18";"3536109";"6823"
"SP";"Pardinho";"2016";"FUNDEB";"R$4.434.448,55";"3536109";"6823"
"SP";"Pardinho";"2017";"FUNDEB";"R$4.864.241,03";"3536109";"6823"
"SP";"Pardinho";"2018";"FUNDEB";"R$5.121.241,38";"3536109";"6823"
"SP";"Pardinho";"2019";"FUNDEB";"R$5.772.649,96";"3536109";"6823"
"SP";"Pardinho";"2021";"AJUSTE FUNDEB";"R$82.553,10";"3536109";"6823"
"SP";"Pardinho";"2021";"FUNDEB";"R$7.438.094,85";"3536109";"6823"
"SP";"Pardinho";"2022";"AJUSTE FUNDEB";"-R$375,11";"3536109";"6823"
"SP";"Pardinho";"2022";"FUNDEB";"R$8.335.578,79";"3536109";"6823"
"SP";"Pariquera-Açu";"2012";"FUNDEB";"R$5.194.015,80";"3536208";"6825"
"SP";"Pariquera-Açu";"2013";"FUNDEB";"R$5.752.917,98";"3536208";"6825"
"SP";"Pariquera-Açu";"2014";"FUNDEB";"R$5.851.710,27";"3536208";"6825"
"SP";"Pariquera-Açu";"2015";"FUNDEB";"R$6.197.936,43";"3536208";"6825"
"SP";"Pariquera-Açu";"2016";"FUNDEB";"R$6.426.412,43";"3536208";"6825"
"SP";"Pariquera-Açu";"2017";"FUNDEB";"R$7.019.884,43";"3536208";"6825"
"SP";"Pariquera-Açu";"2018";"FUNDEB";"R$7.547.627,47";"3536208";"6825"
"SP";"Pariquera-Açu";"2019";"FUNDEB";"R$8.282.122,76";"3536208";"6825"
"SP";"Pariquera-Açu";"2021";"AJUSTE FUNDEB";"-R$113.580,83";"3536208";"6825"
"SP";"Pariquera-Açu";"2021";"FUNDEB";"R$10.083.460,60";"3536208";"6825"
"SP";"Pariquera-Açu";"2022";"AJUSTE FUNDEB";"-R$492,28";"3536208";"6825"
"SP";"Pariquera-Açu";"2022";"FUNDEB";"R$10.942.028,90";"3536208";"6825"
"SP";"Parisi";"2012";"FUNDEB";"R$608.021,22";"3536257";"2989"
"SP";"Parisi";"2013";"FUNDEB";"R$750.866,06";"3536257";"2989"
"SP";"Parisi";"2014";"FUNDEB";"R$801.844,63";"3536257";"2989"
"SP";"Parisi";"2015";"FUNDEB";"R$809.863,38";"3536257";"2989"
"SP";"Parisi";"2016";"FUNDEB";"R$956.535,27";"3536257";"2989"
"SP";"Parisi";"2017";"FUNDEB";"R$1.072.992,09";"3536257";"2989"
"SP";"Parisi";"2018";"FUNDEB";"R$1.084.483,99";"3536257";"2989"
"SP";"Parisi";"2019";"FUNDEB";"R$1.452.101,22";"3536257";"2989"
"SP";"Parisi";"2021";"AJUSTE FUNDEB";"R$8.313,30";"3536257";"2989"
"SP";"Parisi";"2021";"FUNDEB";"R$1.962.085,66";"3536257";"2989"
"SP";"Parisi";"2022";"AJUSTE FUNDEB";"-R$98,51";"3536257";"2989"
"SP";"Parisi";"2022";"FUNDEB";"R$2.190.021,61";"3536257";"2989"
"SP";"Patrocínio Paulista";"2012";"FUNDEB";"R$4.680.407,42";"3536307";"6827"
"SP";"Patrocínio Paulista";"2013";"FUNDEB";"R$4.857.776,08";"3536307";"6827"
"SP";"Patrocínio Paulista";"2014";"FUNDEB";"R$4.984.796,91";"3536307";"6827"
"SP";"Patrocínio Paulista";"2015";"FUNDEB";"R$5.749.072,80";"3536307";"6827"
"SP";"Patrocínio Paulista";"2016";"FUNDEB";"R$6.030.491,18";"3536307";"6827"
"SP";"Patrocínio Paulista";"2017";"FUNDEB";"R$6.433.865,72";"3536307";"6827"
"SP";"Patrocínio Paulista";"2018";"FUNDEB";"R$6.872.526,97";"3536307";"6827"
"SP";"Patrocínio Paulista";"2019";"FUNDEB";"R$7.647.597,26";"3536307";"6827"
"SP";"Patrocínio Paulista";"2021";"AJUSTE FUNDEB";"-R$94.422,13";"3536307";"6827"
"SP";"Patrocínio Paulista";"2021";"FUNDEB";"R$9.413.311,44";"3536307";"6827"
"SP";"Patrocínio Paulista";"2022";"AJUSTE FUNDEB";"-R$446,25";"3536307";"6827"
"SP";"Patrocínio Paulista";"2022";"FUNDEB";"R$9.919.271,34";"3536307";"6827"
"SP";"Paulicéia";"2012";"FUNDEB";"R$2.496.843,22";"3536406";"6829"
"SP";"Paulicéia";"2013";"FUNDEB";"R$2.942.892,65";"3536406";"6829"
"SP";"Paulicéia";"2014";"FUNDEB";"R$3.310.788,40";"3536406";"6829"
"SP";"Paulicéia";"2015";"FUNDEB";"R$3.708.096,49";"3536406";"6829"
"SP";"Paulicéia";"2016";"FUNDEB";"R$4.013.702,55";"3536406";"6829"
"SP";"Paulicéia";"2017";"FUNDEB";"R$4.044.310,22";"3536406";"6829"
"SP";"Paulicéia";"2018";"FUNDEB";"R$4.456.854,42";"3536406";"6829"
"SP";"Paulicéia";"2019";"FUNDEB";"R$4.641.975,18";"3536406";"6829"
"SP";"Paulicéia";"2021";"AJUSTE FUNDEB";"-R$74.996,45";"3536406";"6829"
"SP";"Paulicéia";"2021";"FUNDEB";"R$5.818.385,31";"3536406";"6829"
"SP";"Paulicéia";"2022";"AJUSTE FUNDEB";"-R$265,52";"3536406";"6829"
"SP";"Paulicéia";"2022";"FUNDEB";"R$5.906.300,44";"3536406";"6829"
"SP";"Paulínia";"2012";"FUNDEB";"R$44.758.771,31";"3536505";"6831"
"SP";"Paulínia";"2013";"FUNDEB";"R$50.598.459,10";"3536505";"6831"
"SP";"Paulínia";"2014";"FUNDEB";"R$52.635.439,87";"3536505";"6831"
"SP";"Paulínia";"2015";"FUNDEB";"R$54.742.223,09";"3536505";"6831"
"SP";"Paulínia";"2016";"FUNDEB";"R$56.362.798,74";"3536505";"6831"
"SP";"Paulínia";"2017";"FUNDEB";"R$59.322.750,97";"3536505";"6831"
"SP";"Paulínia";"2018";"FUNDEB";"R$57.724.370,27";"3536505";"6831"
"SP";"Paulínia";"2019";"FUNDEB";"R$63.526.029,54";"3536505";"6831"
"SP";"Paulínia";"2021";"AJUSTE FUNDEB";"-R$154.259,67";"3536505";"6831"
"SP";"Paulínia";"2021";"FUNDEB";"R$80.711.105,83";"3536505";"6831"
"SP";"Paulínia";"2022";"AJUSTE FUNDEB";"-R$4.046,10";"3536505";"6831"
"SP";"Paulínia";"2022";"FUNDEB";"R$89.914.211,60";"3536505";"6831"
"SP";"Paulistânia";"2012";"FUNDEB";"R$696.713,15";"3536570";"810"
"SP";"Paulistânia";"2013";"FUNDEB";"R$756.471,73";"3536570";"810"
"SP";"Paulistânia";"2014";"FUNDEB";"R$836.660,47";"3536570";"810"
"SP";"Paulistânia";"2015";"FUNDEB";"R$835.787,60";"3536570";"810"
"SP";"Paulistânia";"2016";"FUNDEB";"R$925.372,27";"3536570";"810"
"SP";"Paulistânia";"2017";"FUNDEB";"R$1.036.069,41";"3536570";"810"
"SP";"Paulistânia";"2018";"FUNDEB";"R$1.070.368,60";"3536570";"810"
"SP";"Paulistânia";"2019";"FUNDEB";"R$1.122.407,68";"3536570";"810"
"SP";"Paulistânia";"2021";"AJUSTE FUNDEB";"-R$2.215,81";"3536570";"810"
"SP";"Paulistânia";"2021";"FUNDEB";"R$1.418.186,97";"3536570";"810"
"SP";"Paulistânia";"2022";"AJUSTE FUNDEB";"-R$73,12";"3536570";"810"
"SP";"Paulistânia";"2022";"FUNDEB";"R$1.626.852,68";"3536570";"810"
"SP";"Paulo de Faria";"2012";"FUNDEB";"R$2.382.676,49";"3536604";"6833"
"SP";"Paulo de Faria";"2013";"FUNDEB";"R$2.733.309,09";"3536604";"6833"
"SP";"Paulo de Faria";"2014";"FUNDEB";"R$3.199.452,57";"3536604";"6833"
"SP";"Paulo de Faria";"2015";"FUNDEB";"R$3.453.506,98";"3536604";"6833"
"SP";"Paulo de Faria";"2016";"FUNDEB";"R$3.706.052,76";"3536604";"6833"
"SP";"Paulo de Faria";"2017";"FUNDEB";"R$3.644.977,78";"3536604";"6833"
"SP";"Paulo de Faria";"2018";"FUNDEB";"R$3.619.172,84";"3536604";"6833"
"SP";"Paulo de Faria";"2019";"FUNDEB";"R$3.821.101,62";"3536604";"6833"
"SP";"Paulo de Faria";"2021";"AJUSTE FUNDEB";"-R$66.913,02";"3536604";"6833"
"SP";"Paulo de Faria";"2021";"FUNDEB";"R$6.460.440,76";"3536604";"6833"
"SP";"Paulo de Faria";"2022";"AJUSTE FUNDEB";"-R$304,03";"3536604";"6833"
"SP";"Paulo de Faria";"2022";"FUNDEB";"R$6.760.796,67";"3536604";"6833"
"SP";"Pederneiras";"2012";"FUNDEB";"R$13.509.739,97";"3536703";"6835"
"SP";"Pederneiras";"2013";"FUNDEB";"R$15.401.307,48";"3536703";"6835"
"SP";"Pederneiras";"2014";"FUNDEB";"R$15.779.859,25";"3536703";"6835"
"SP";"Pederneiras";"2015";"FUNDEB";"R$16.898.694,48";"3536703";"6835"
"SP";"Pederneiras";"2016";"FUNDEB";"R$17.529.316,10";"3536703";"6835"
"SP";"Pederneiras";"2017";"FUNDEB";"R$18.173.922,26";"3536703";"6835"
"SP";"Pederneiras";"2018";"FUNDEB";"R$19.999.820,00";"3536703";"6835"
"SP";"Pederneiras";"2019";"FUNDEB";"R$21.940.057,98";"3536703";"6835"
"SP";"Pederneiras";"2021";"AJUSTE FUNDEB";"-R$59.901,94";"3536703";"6835"
"SP";"Pederneiras";"2021";"FUNDEB";"R$26.994.383,47";"3536703";"6835"
"SP";"Pederneiras";"2022";"AJUSTE FUNDEB";"-R$1.355,41";"3536703";"6835"
"SP";"Pederneiras";"2022";"FUNDEB";"R$30.118.400,60";"3536703";"6835"
"SP";"Pedra Bela";"2012";"FUNDEB";"R$3.327.556,76";"3536802";"6837"
"SP";"Pedra Bela";"2013";"FUNDEB";"R$3.448.589,71";"3536802";"6837"
"SP";"Pedra Bela";"2014";"FUNDEB";"R$3.567.973,30";"3536802";"6837"
"SP";"Pedra Bela";"2015";"FUNDEB";"R$3.531.679,62";"3536802";"6837"
"SP";"Pedra Bela";"2016";"FUNDEB";"R$3.727.539,20";"3536802";"6837"
"SP";"Pedra Bela";"2017";"FUNDEB";"R$3.459.792,46";"3536802";"6837"
"SP";"Pedra Bela";"2018";"FUNDEB";"R$3.862.791,09";"3536802";"6837"
"SP";"Pedra Bela";"2019";"FUNDEB";"R$4.005.675,96";"3536802";"6837"
"SP";"Pedra Bela";"2021";"AJUSTE FUNDEB";"R$19.537,54";"3536802";"6837"
"SP";"Pedra Bela";"2021";"FUNDEB";"R$5.396.060,59";"3536802";"6837"
"SP";"Pedra Bela";"2022";"AJUSTE FUNDEB";"-R$267,72";"3536802";"6837"
"SP";"Pedra Bela";"2022";"FUNDEB";"R$5.949.863,77";"3536802";"6837"
"SP";"Pedranópolis";"2012";"FUNDEB";"R$701.986,43";"3536901";"6839"
"SP";"Pedranópolis";"2013";"FUNDEB";"R$771.690,93";"3536901";"6839"
"SP";"Pedranópolis";"2014";"FUNDEB";"R$794.078,92";"3536901";"6839"
"SP";"Pedranópolis";"2015";"FUNDEB";"R$761.911,30";"3536901";"6839"
"SP";"Pedranópolis";"2016";"FUNDEB";"R$779.044,03";"3536901";"6839"
"SP";"Pedranópolis";"2017";"FUNDEB";"R$792.910,36";"3536901";"6839"
"SP";"Pedranópolis";"2018";"FUNDEB";"R$825.622,35";"3536901";"6839"
"SP";"Pedranópolis";"2019";"FUNDEB";"R$1.066.369,52";"3536901";"6839"
"SP";"Pedranópolis";"2021";"AJUSTE FUNDEB";"-R$16.438,25";"3536901";"6839"
"SP";"Pedranópolis";"2021";"FUNDEB";"R$1.167.055,68";"3536901";"6839"
"SP";"Pedranópolis";"2022";"AJUSTE FUNDEB";"-R$58,74";"3536901";"6839"
"SP";"Pedranópolis";"2022";"FUNDEB";"R$1.307.063,02";"3536901";"6839"
"SP";"Pedregulho";"2012";"FUNDEB";"R$4.331.410,98";"3537008";"6841"
"SP";"Pedregulho";"2013";"FUNDEB";"R$5.486.009,08";"3537008";"6841"
"SP";"Pedregulho";"2014";"FUNDEB";"R$6.255.891,50";"3537008";"6841"
"SP";"Pedregulho";"2015";"FUNDEB";"R$6.609.687,37";"3537008";"6841"
"SP";"Pedregulho";"2016";"FUNDEB";"R$6.837.628,66";"3537008";"6841"
"SP";"Pedregulho";"2017";"FUNDEB";"R$7.170.253,62";"3537008";"6841"
"SP";"Pedregulho";"2018";"FUNDEB";"R$7.789.659,65";"3537008";"6841"
"SP";"Pedregulho";"2019";"FUNDEB";"R$8.120.657,17";"3537008";"6841"
"SP";"Pedregulho";"2021";"AJUSTE FUNDEB";"-R$85.313,51";"3537008";"6841"
"SP";"Pedregulho";"2021";"FUNDEB";"R$9.923.683,34";"3537008";"6841"
"SP";"Pedregulho";"2022";"AJUSTE FUNDEB";"-R$467,10";"3537008";"6841"
"SP";"Pedregulho";"2022";"FUNDEB";"R$10.386.644,84";"3537008";"6841"
"SP";"Pedreira";"2012";"FUNDEB";"R$13.591.416,86";"3537107";"6843"
"SP";"Pedreira";"2013";"FUNDEB";"R$15.150.067,13";"3537107";"6843"
"SP";"Pedreira";"2014";"FUNDEB";"R$15.200.064,69";"3537107";"6843"
"SP";"Pedreira";"2015";"FUNDEB";"R$16.855.167,39";"3537107";"6843"
"SP";"Pedreira";"2016";"FUNDEB";"R$16.975.737,53";"3537107";"6843"
"SP";"Pedreira";"2017";"FUNDEB";"R$17.562.414,92";"3537107";"6843"
"SP";"Pedreira";"2018";"FUNDEB";"R$19.070.594,31";"3537107";"6843"
"SP";"Pedreira";"2019";"FUNDEB";"R$20.824.259,75";"3537107";"6843"
"SP";"Pedreira";"2021";"AJUSTE FUNDEB";"-R$221.068,72";"3537107";"6843"
"SP";"Pedreira";"2021";"FUNDEB";"R$26.040.617,97";"3537107";"6843"
"SP";"Pedreira";"2022";"AJUSTE FUNDEB";"-R$1.249,02";"3537107";"6843"
"SP";"Pedreira";"2022";"FUNDEB";"R$27.765.476,42";"3537107";"6843"
"SP";"Pedrinhas Paulista";"2012";"FUNDEB";"R$1.154.166,68";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2013";"FUNDEB";"R$1.134.027,84";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2014";"FUNDEB";"R$1.086.081,75";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2015";"FUNDEB";"R$1.284.612,23";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2016";"FUNDEB";"R$1.534.812,36";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2017";"FUNDEB";"R$1.668.704,39";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2018";"FUNDEB";"R$1.640.751,84";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2019";"FUNDEB";"R$1.868.044,53";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2021";"AJUSTE FUNDEB";"-R$19.701,00";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2021";"FUNDEB";"R$2.366.896,98";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2022";"AJUSTE FUNDEB";"-R$116,24";"3537156";"2963"
"SP";"Pedrinhas Paulista";"2022";"FUNDEB";"R$2.585.113,26";"3537156";"2963"
"SP";"Pedro de Toledo";"2012";"FUNDEB";"R$3.931.799,94";"3537206";"6845"
"SP";"Pedro de Toledo";"2013";"FUNDEB";"R$4.301.453,44";"3537206";"6845"
"SP";"Pedro de Toledo";"2014";"FUNDEB";"R$4.442.507,42";"3537206";"6845"
"SP";"Pedro de Toledo";"2015";"FUNDEB";"R$4.578.663,56";"3537206";"6845"
"SP";"Pedro de Toledo";"2016";"FUNDEB";"R$4.974.275,55";"3537206";"6845"
"SP";"Pedro de Toledo";"2017";"FUNDEB";"R$4.773.572,54";"3537206";"6845"
"SP";"Pedro de Toledo";"2018";"FUNDEB";"R$5.249.871,30";"3537206";"6845"
"SP";"Pedro de Toledo";"2019";"FUNDEB";"R$5.436.608,77";"3537206";"6845"
"SP";"Pedro de Toledo";"2021";"AJUSTE FUNDEB";"R$31.088,11";"3537206";"6845"
"SP";"Pedro de Toledo";"2021";"FUNDEB";"R$6.610.824,40";"3537206";"6845"
"SP";"Pedro de Toledo";"2022";"AJUSTE FUNDEB";"-R$330,63";"3537206";"6845"
"SP";"Pedro de Toledo";"2022";"FUNDEB";"R$7.347.759,61";"3537206";"6845"
"SP";"Penápolis";"2012";"FUNDEB";"R$16.548.851,75";"3537305";"6847"
"SP";"Penápolis";"2013";"FUNDEB";"R$19.496.667,31";"3537305";"6847"
"SP";"Penápolis";"2014";"FUNDEB";"R$20.971.571,72";"3537305";"6847"
"SP";"Penápolis";"2015";"FUNDEB";"R$21.912.494,72";"3537305";"6847"
"SP";"Penápolis";"2016";"FUNDEB";"R$23.539.484,12";"3537305";"6847"
"SP";"Penápolis";"2017";"FUNDEB";"R$25.090.953,99";"3537305";"6847"
"SP";"Penápolis";"2018";"FUNDEB";"R$26.977.851,01";"3537305";"6847"
"SP";"Penápolis";"2019";"FUNDEB";"R$29.828.725,39";"3537305";"6847"
"SP";"Penápolis";"2021";"AJUSTE FUNDEB";"-R$96.331,07";"3537305";"6847"
"SP";"Penápolis";"2021";"FUNDEB";"R$36.928.267,90";"3537305";"6847"
"SP";"Penápolis";"2022";"AJUSTE FUNDEB";"-R$1.799,08";"3537305";"6847"
"SP";"Penápolis";"2022";"FUNDEB";"R$39.993.755,98";"3537305";"6847"
"SP";"Pereira Barreto";"2012";"FUNDEB";"R$7.166.841,52";"3537404";"6849"
"SP";"Pereira Barreto";"2013";"FUNDEB";"R$8.261.833,43";"3537404";"6849"
"SP";"Pereira Barreto";"2014";"FUNDEB";"R$10.022.764,91";"3537404";"6849"
"SP";"Pereira Barreto";"2015";"FUNDEB";"R$10.298.817,16";"3537404";"6849"
"SP";"Pereira Barreto";"2016";"FUNDEB";"R$11.051.524,19";"3537404";"6849"
"SP";"Pereira Barreto";"2017";"FUNDEB";"R$11.812.497,00";"3537404";"6849"
"SP";"Pereira Barreto";"2018";"FUNDEB";"R$12.460.664,51";"3537404";"6849"
"SP";"Pereira Barreto";"2019";"FUNDEB";"R$13.585.147,99";"3537404";"6849"
"SP";"Pereira Barreto";"2021";"AJUSTE FUNDEB";"-R$255.961,57";"3537404";"6849"
"SP";"Pereira Barreto";"2021";"FUNDEB";"R$16.060.703,00";"3537404";"6849"
"SP";"Pereira Barreto";"2022";"AJUSTE FUNDEB";"-R$779,82";"3537404";"6849"
"SP";"Pereira Barreto";"2022";"FUNDEB";"R$17.334.545,00";"3537404";"6849"
"SP";"Pereiras";"2012";"FUNDEB";"R$2.405.957,48";"3537503";"6851"
"SP";"Pereiras";"2013";"FUNDEB";"R$2.865.601,22";"3537503";"6851"
"SP";"Pereiras";"2014";"FUNDEB";"R$3.083.377,68";"3537503";"6851"
"SP";"Pereiras";"2015";"FUNDEB";"R$3.373.501,81";"3537503";"6851"
"SP";"Pereiras";"2016";"FUNDEB";"R$3.377.642,17";"3537503";"6851"
"SP";"Pereiras";"2017";"FUNDEB";"R$3.506.106,38";"3537503";"6851"
"SP";"Pereiras";"2018";"FUNDEB";"R$3.740.885,64";"3537503";"6851"
"SP";"Pereiras";"2019";"FUNDEB";"R$4.582.723,66";"3537503";"6851"
"SP";"Pereiras";"2021";"AJUSTE FUNDEB";"R$53.211,86";"3537503";"6851"
"SP";"Pereiras";"2021";"FUNDEB";"R$5.408.554,70";"3537503";"6851"
"SP";"Pereiras";"2022";"AJUSTE FUNDEB";"-R$252,92";"3537503";"6851"
"SP";"Pereiras";"2022";"FUNDEB";"R$5.628.217,53";"3537503";"6851"
"SP";"Peruíbe";"2012";"FUNDEB";"R$23.294.619,20";"3537602";"6853"
"SP";"Peruíbe";"2013";"FUNDEB";"R$26.429.635,40";"3537602";"6853"
"SP";"Peruíbe";"2014";"FUNDEB";"R$27.754.862,52";"3537602";"6853"
"SP";"Peruíbe";"2015";"FUNDEB";"R$28.826.969,89";"3537602";"6853"
"SP";"Peruíbe";"2016";"FUNDEB";"R$29.910.112,10";"3537602";"6853"
"SP";"Peruíbe";"2017";"FUNDEB";"R$30.650.899,80";"3537602";"6853"
"SP";"Peruíbe";"2018";"FUNDEB";"R$32.850.444,48";"3537602";"6853"
"SP";"Peruíbe";"2019";"FUNDEB";"R$37.438.111,89";"3537602";"6853"
"SP";"Peruíbe";"2021";"AJUSTE FUNDEB";"R$38.113,11";"3537602";"6853"
"SP";"Peruíbe";"2021";"FUNDEB";"R$47.095.307,79";"3537602";"6853"
"SP";"Peruíbe";"2022";"AJUSTE FUNDEB";"-R$2.342,11";"3537602";"6853"
"SP";"Peruíbe";"2022";"FUNDEB";"R$52.052.938,19";"3537602";"6853"
"SP";"Piacatu";"2012";"FUNDEB";"R$1.995.640,38";"3537701";"6855"
"SP";"Piacatu";"2013";"FUNDEB";"R$2.286.669,31";"3537701";"6855"
"SP";"Piacatu";"2014";"FUNDEB";"R$2.397.336,00";"3537701";"6855"
"SP";"Piacatu";"2015";"FUNDEB";"R$2.562.811,69";"3537701";"6855"
"SP";"Piacatu";"2016";"FUNDEB";"R$2.739.135,94";"3537701";"6855"
"SP";"Piacatu";"2017";"FUNDEB";"R$2.893.198,89";"3537701";"6855"
"SP";"Piacatu";"2018";"FUNDEB";"R$3.086.054,17";"3537701";"6855"
"SP";"Piacatu";"2019";"FUNDEB";"R$3.301.108,47";"3537701";"6855"
"SP";"Piacatu";"2021";"AJUSTE FUNDEB";"R$6.418,58";"3537701";"6855"
"SP";"Piacatu";"2021";"FUNDEB";"R$4.061.866,04";"3537701";"6855"
"SP";"Piacatu";"2022";"AJUSTE FUNDEB";"-R$189,69";"3537701";"6855"
"SP";"Piacatu";"2022";"FUNDEB";"R$4.219.579,60";"3537701";"6855"
"SP";"Piedade";"2012";"FUNDEB";"R$15.467.131,25";"3537800";"6857"
"SP";"Piedade";"2013";"FUNDEB";"R$17.693.726,73";"3537800";"6857"
"SP";"Piedade";"2014";"FUNDEB";"R$18.235.278,76";"3537800";"6857"
"SP";"Piedade";"2015";"FUNDEB";"R$19.045.141,45";"3537800";"6857"
"SP";"Piedade";"2016";"FUNDEB";"R$20.021.707,22";"3537800";"6857"
"SP";"Piedade";"2017";"FUNDEB";"R$21.055.139,57";"3537800";"6857"
"SP";"Piedade";"2018";"FUNDEB";"R$22.903.663,29";"3537800";"6857"
"SP";"Piedade";"2019";"FUNDEB";"R$25.218.898,37";"3537800";"6857"
"SP";"Piedade";"2021";"AJUSTE FUNDEB";"-R$418.130,31";"3537800";"6857"
"SP";"Piedade";"2021";"FUNDEB";"R$32.273.456,95";"3537800";"6857"
"SP";"Piedade";"2022";"AJUSTE FUNDEB";"-R$1.558,09";"3537800";"6857"
"SP";"Piedade";"2022";"FUNDEB";"R$34.635.313,49";"3537800";"6857"
"SP";"Pilar do Sul";"2012";"FUNDEB";"R$10.770.181,33";"3537909";"6859"
"SP";"Pilar do Sul";"2013";"FUNDEB";"R$11.758.403,07";"3537909";"6859"
"SP";"Pilar do Sul";"2014";"FUNDEB";"R$12.627.584,50";"3537909";"6859"
"SP";"Pilar do Sul";"2015";"FUNDEB";"R$13.152.747,38";"3537909";"6859"
"SP";"Pilar do Sul";"2016";"FUNDEB";"R$13.675.770,53";"3537909";"6859"
"SP";"Pilar do Sul";"2017";"FUNDEB";"R$14.166.727,77";"3537909";"6859"
"SP";"Pilar do Sul";"2018";"FUNDEB";"R$14.947.626,58";"3537909";"6859"
"SP";"Pilar do Sul";"2019";"FUNDEB";"R$16.558.065,50";"3537909";"6859"
"SP";"Pilar do Sul";"2021";"AJUSTE FUNDEB";"-R$58.899,38";"3537909";"6859"
"SP";"Pilar do Sul";"2021";"FUNDEB";"R$20.517.645,36";"3537909";"6859"
"SP";"Pilar do Sul";"2022";"AJUSTE FUNDEB";"-R$975,36";"3537909";"6859"
"SP";"Pilar do Sul";"2022";"FUNDEB";"R$21.686.589,60";"3537909";"6859"
"SP";"Pindamonhangaba";"2012";"FUNDEB";"R$32.795.342,58";"3538006";"6861"
"SP";"Pindamonhangaba";"2013";"FUNDEB";"R$38.047.590,27";"3538006";"6861"
"SP";"Pindamonhangaba";"2014";"FUNDEB";"R$40.523.022,52";"3538006";"6861"
"SP";"Pindamonhangaba";"2015";"FUNDEB";"R$41.610.321,74";"3538006";"6861"
"SP";"Pindamonhangaba";"2016";"FUNDEB";"R$46.879.961,59";"3538006";"6861"
"SP";"Pindamonhangaba";"2017";"FUNDEB";"R$50.931.133,04";"3538006";"6861"
"SP";"Pindamonhangaba";"2018";"FUNDEB";"R$56.184.182,63";"3538006";"6861"
"SP";"Pindamonhangaba";"2019";"FUNDEB";"R$62.228.029,60";"3538006";"6861"
"SP";"Pindamonhangaba";"2021";"AJUSTE FUNDEB";"R$324.151,81";"3538006";"6861"
"SP";"Pindamonhangaba";"2021";"FUNDEB";"R$79.527.934,85";"3538006";"6861"
"SP";"Pindamonhangaba";"2022";"AJUSTE FUNDEB";"-R$4.022,65";"3538006";"6861"
"SP";"Pindamonhangaba";"2022";"FUNDEB";"R$89.387.347,21";"3538006";"6861"
"SP";"Pindorama";"2012";"FUNDEB";"R$6.376.668,17";"3538105";"6863"
"SP";"Pindorama";"2013";"FUNDEB";"R$7.102.441,12";"3538105";"6863"
